      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp
1993-04-28,  10.166102,   0.000000,   1.219932,   0.000000,   1.219932,  -1.219932,  -1.219932,   0.000000
1993-04-29,  26.845756,   3.216491,   3.221491,   0.000000,   4.721491,  -3.005000,  -3.005000,   0.000000
1993-04-30,  18.498361,   0.000000,   2.219803,   0.000000,   2.219803,  -2.219803,  -2.219803,   0.000000
1993-05-01,  21.462404,   0.000000,   2.575489,   0.000000,   2.575489,  -2.575489,  -2.575489,   0.000000
1993-05-02,  10.149284,   0.000000,   1.217914,   0.000000,   1.217914,  -1.217914,  -1.217914,   0.000000
1993-05-03,  16.330053,   3.259237,   1.959606,   0.000000,   3.459606,  -1.700370,  -1.700370,   0.000000
1993-05-04,  15.073210,   0.000000,   1.808785,   0.000000,   1.808785,  -1.808785,  -1.808785,   0.000000
1993-05-05,  24.698837,   0.000000,   2.963860,   0.000000,   2.963860,  -2.963860,  -2.963860,   0.000000
1993-05-06,  22.150286,   0.000000,   2.658034,   0.000000,   2.658034,  -2.658034,  -2.658034,   0.000000
1993-05-07,  21.682086,   2.227811,   2.601850,   0.000000,   4.101850,  -3.374040,  -3.374040,   0.000000
1993-05-08,  15.291534,   0.000000,   1.834984,   0.000000,   1.834984,  -1.834984,  -1.834984,   0.000000
1993-05-09,  11.722305,   2.127783,   1.406677,   0.000000,   2.580831,  -1.953048,  -1.953048,   0.000000
1993-05-10,  26.788030,   0.201892,   3.214564,   0.000000,   3.742301,  -3.742301,  -3.742301,   0.000000
1993-05-11,  14.615072,   1.150210,   1.753809,   0.000000,   2.904019,  -2.904019,  -2.904019,   0.000000
1993-05-12,  15.806981,   0.000000,   1.896838,   0.000000,   1.896838,  -1.896838,  -1.896838,   0.000000
1993-05-13,  14.587174,   0.000000,   1.750461,   0.000000,   1.750461,  -1.750461,  -1.750461,   0.000000
1993-05-14,  17.861902,   0.000000,   2.143428,   0.000000,   2.143428,  -2.143428,  -2.143428,   0.000000
1993-05-15,  20.860605,   0.000000,   2.503273,   0.000000,   2.503273,  -2.503273,  -2.503273,   0.000000
1993-05-16,  15.127385,   2.968821,   1.815286,   0.000000,   3.315286,  -1.846465,  -1.846465,   0.000000
1993-05-17,  14.238721,   0.000000,   1.708647,   0.000000,   1.708647,  -1.708647,  -1.708647,   0.000000
1993-05-18,  11.671927,   0.000000,   1.400631,   0.000000,   1.400631,  -1.400631,  -1.400631,   0.000000
1993-05-19,  16.402346,   0.000000,   1.968282,   0.000000,   1.968282,  -1.968282,  -1.968282,   0.000000
1993-05-20,  23.188850,   2.989127,   2.782662,   0.000000,   4.282662,  -2.793535,  -2.793535,   0.000000
1993-05-21,  12.197828,   1.292449,   1.463739,   0.000000,   2.685524,  -2.685524,  -2.685524,   0.000000
1993-05-22,  25.897580,   0.000000,   3.107710,   0.000000,   3.178374,  -3.178374,  -3.178374,   0.000000
1993-05-23,  17.372872,  12.076372,   2.084745,   0.000000,   3.584745,   6.991627,   6.991627,   0.000000
1993-05-24,  17.639233,   7.327266,   2.116708,   0.000000,   3.616708,   2.210558,   2.210558,   0.000000
1993-05-25,  21.804190,   6.274744,   2.616503,   0.000000,   4.116503,   0.658241,   0.658241,   0.000000
1993-05-26,  19.384151,   0.000000,   2.326098,   0.000000,   2.326098,  -2.326098,  -2.326098,   0.000000
1993-05-27,  11.410342,   0.000000,   1.369241,   0.000000,   1.369241,  -1.369241,  -1.369241,   0.000000
1993-05-28,  20.427415,   0.000000,   2.451290,   0.000000,   2.451290,  -2.451290,  -2.451290,   0.000000
